"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x385346548","x1529227357269409793",2022-05-24 22:26:28,"Makeiev","@shmigel @KyivPost @canva @SenatorWong @AUinUA @AmbVasyl @ABCthedrum @Ozeukes @GuardianAus Thank you, @shmigel!","Twitter for iPhone",20,"x1529119104195510272","x878655300","shmigel",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x878655300 x14106476 x36542528 x529147678 x810774642583597056 x115643776 x95064543 x181943916 x1092378031 x878655300","shmigel KyivPost canva SenatorWong AUinUA AmbVasyl ABCthedrum Ozeukes GuardianAus shmigel","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Makeiev/status/1529227357269409793","Oleksii Makeiev <U+0001F1FA><U+0001F1E6>","Kyiv, Ukraine","Ambassador, special envoy on sanctions/ <U+041E><U+043B><U+0435><U+043A><U+0441><U+0456><U+0439> <U+041C><U+0430><U+043A><U+0435><U+0454><U+0432>. <U+041F><U+043E><U+0441><U+043E><U+043B>, <U+0441><U+043F><U+0435><U+0446><U+043F><U+0440><U+0435><U+0434><U+0441><U+0442><U+0430><U+0432><U+043D><U+0438><U+043A> <U+0456><U+0437> <U+0441><U+0430><U+043D><U+043A><U+0446><U+0456><U+0439><U+043D><U+043E><U+0457> <U+043F><U+043E><U+043B><U+0456><U+0442><U+0438><U+043A><U+0438> @MFA_Ukraine","https://t.co/h3Y3nJD8A7",FALSE,16279,504,536,23306,9262,2011-10-05 10:22:05,TRUE,"https://t.co/h3Y3nJD8A7","http://mfa.gov.ua/ua",,"https://pbs.twimg.com/profile_banners/385346548/1649522751","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1503721980725497858/g5N8Spgj_normal.jpg"
"x385346548","x1529227000296181761",2022-05-24 22:25:03,"Makeiev","Excellent profile of Oleksii @Makeiev leading into a deep dive on the sanctions policy against Russia that he has played a major role in crafting.

One of Ukraine's very best diplomats has, by this account, from the horse's mouth, coordinated something quite remarkable. https://t.co/sstLUZw5g1","Twitter for iPhone",139,,,,FALSE,TRUE,0,9,,,,,,,,,,,,,,,,"x86327801 x385346548","PaulNiland Makeiev","en",,,,,,,,,,,,,,,,"x1529147831214395395","Excellent profile of Oleksii @Makeiev leading into a deep dive on the sanctions policy against Russia that he has played a major role in crafting.

One of Ukraine's very best diplomats has, by this account, from the horse's mouth, coordinated something quite remarkable. https://t.co/sstLUZw5g1",2022-05-24 17:10:27,"Twitter for Android",19,9,"x86327801","PaulNiland","Paul Niland",20935,979,141671,"Kyiv. Ukraine.","I saw some brilliant, brave, but very ordinary people, young & old, do an extraordinary thing. They defeated a cruel and corrupt dictator.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Makeiev/status/1529227000296181761","Oleksii Makeiev <U+0001F1FA><U+0001F1E6>","Kyiv, Ukraine","Ambassador, special envoy on sanctions/ <U+041E><U+043B><U+0435><U+043A><U+0441><U+0456><U+0439> <U+041C><U+0430><U+043A><U+0435><U+0454><U+0432>. <U+041F><U+043E><U+0441><U+043E><U+043B>, <U+0441><U+043F><U+0435><U+0446><U+043F><U+0440><U+0435><U+0434><U+0441><U+0442><U+0430><U+0432><U+043D><U+0438><U+043A> <U+0456><U+0437> <U+0441><U+0430><U+043D><U+043A><U+0446><U+0456><U+0439><U+043D><U+043E><U+0457> <U+043F><U+043E><U+043B><U+0456><U+0442><U+0438><U+043A><U+0438> @MFA_Ukraine","https://t.co/h3Y3nJD8A7",FALSE,16279,504,536,23306,9262,2011-10-05 10:22:05,TRUE,"https://t.co/h3Y3nJD8A7","http://mfa.gov.ua/ua",,"https://pbs.twimg.com/profile_banners/385346548/1649522751","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1503721980725497858/g5N8Spgj_normal.jpg"
"x385346548","x1529131617289220096",2022-05-24 16:06:02,"Makeiev","Interview Krieg #Russland|s gegen #Ukraine und zu Kriegszielen in @AZ_Augsburg:
VR-widriges Vorgehen darf sich nicht lohnen, sonst gilt künftig Recht des Stärkeren. Sonst besteht weiterhin eine dauerhafte Bedrohung durch #Russland. 
https://t.co/t9jcT4fRtL","Twitter for iPhone",140,,,,FALSE,TRUE,0,39,,,"Russland Ukraine",,,,,,,,,,,,,"x42698498 x24150568","RKiesewetter AZ_Augsburg","de",,,,,,,,,,,,,,,,"x1529020958664794114","Interview Krieg #Russland|s gegen #Ukraine und zu Kriegszielen in @AZ_Augsburg:
VR-widriges Vorgehen darf sich nicht lohnen, sonst gilt künftig Recht des Stärkeren. Sonst besteht weiterhin eine dauerhafte Bedrohung durch #Russland. 
https://t.co/t9jcT4fRtL",2022-05-24 08:46:19,"Twitter for Android",180,39,"x42698498","RKiesewetter","Roderich Kiesewetter<U+0001F1EA><U+0001F1FA><U+0001F1E9><U+0001F1EA><U+0001F1FA><U+0001F1F3><U+0001F1FA><U+0001F1E6>",19550,8267,25886,"Aalen-Heidenheim, Berlin","#MdB - direktgewählt | Sprecher #Krisenprävention, Obmann #Außenpolitik, stvV #PKGr | #Sicherheitspolitik | #CDU | Oberst aD | Views my own RT<U+2260>endorsement",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Makeiev/status/1529131617289220096","Oleksii Makeiev <U+0001F1FA><U+0001F1E6>","Kyiv, Ukraine","Ambassador, special envoy on sanctions/ <U+041E><U+043B><U+0435><U+043A><U+0441><U+0456><U+0439> <U+041C><U+0430><U+043A><U+0435><U+0454><U+0432>. <U+041F><U+043E><U+0441><U+043E><U+043B>, <U+0441><U+043F><U+0435><U+0446><U+043F><U+0440><U+0435><U+0434><U+0441><U+0442><U+0430><U+0432><U+043D><U+0438><U+043A> <U+0456><U+0437> <U+0441><U+0430><U+043D><U+043A><U+0446><U+0456><U+0439><U+043D><U+043E><U+0457> <U+043F><U+043E><U+043B><U+0456><U+0442><U+0438><U+043A><U+0438> @MFA_Ukraine","https://t.co/h3Y3nJD8A7",FALSE,16279,504,536,23306,9262,2011-10-05 10:22:05,TRUE,"https://t.co/h3Y3nJD8A7","http://mfa.gov.ua/ua",,"https://pbs.twimg.com/profile_banners/385346548/1649522751","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1503721980725497858/g5N8Spgj_normal.jpg"
"x385346548","x1529120402781388800",2022-05-24 15:21:28,"Makeiev","Interview &amp; article by me with Kyiv’s Sanctions Man, Ambassador Oleksii @Makeiev in @KyivPost - sanctions done smarter. Comment on @canva in Russia too. @SenatorWong @AUinUA @AmbVasyl @ABCthedrum @Ozeukes @GuardianAus https://t.co/dscT3RESlZ","Twitter for iPhone",144,,,,FALSE,TRUE,0,4,,,,,,,,,,,,,,,,"x878655300 x385346548 x14106476","shmigel Makeiev KyivPost","en",,,,,,,,,,,,,,,,"x1529119104195510272","Interview &amp; article by me with Kyiv’s Sanctions Man, Ambassador Oleksii @Makeiev in @KyivPost - sanctions done smarter. Comment on @canva in Russia too. @SenatorWong @AUinUA @AmbVasyl @ABCthedrum @Ozeukes @GuardianAus https://t.co/dscT3RESlZ",2022-05-24 15:16:18,"Twitter for iPhone",10,4,"x878655300","shmigel","Pete Shmigel",3646,4957,15867,"Sydney Australia","Writer, Board member, bike recycling biz owner, ex CEO & political advisor, mental health advocate, Ukraine specialist.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Makeiev/status/1529120402781388800","Oleksii Makeiev <U+0001F1FA><U+0001F1E6>","Kyiv, Ukraine","Ambassador, special envoy on sanctions/ <U+041E><U+043B><U+0435><U+043A><U+0441><U+0456><U+0439> <U+041C><U+0430><U+043A><U+0435><U+0454><U+0432>. <U+041F><U+043E><U+0441><U+043E><U+043B>, <U+0441><U+043F><U+0435><U+0446><U+043F><U+0440><U+0435><U+0434><U+0441><U+0442><U+0430><U+0432><U+043D><U+0438><U+043A> <U+0456><U+0437> <U+0441><U+0430><U+043D><U+043A><U+0446><U+0456><U+0439><U+043D><U+043E><U+0457> <U+043F><U+043E><U+043B><U+0456><U+0442><U+0438><U+043A><U+0438> @MFA_Ukraine","https://t.co/h3Y3nJD8A7",FALSE,16279,504,536,23306,9262,2011-10-05 10:22:05,TRUE,"https://t.co/h3Y3nJD8A7","http://mfa.gov.ua/ua",,"https://pbs.twimg.com/profile_banners/385346548/1649522751","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1503721980725497858/g5N8Spgj_normal.jpg"
"x385346548","x1529109514800308224",2022-05-24 14:38:12,"Makeiev","Russian thieves steal Ukrainian grain, load it onto ships, pass through Bosporus, and try to sell it abroad. I call on all states to stay vigilant and refuse any such proposals. Don’t buy the stolen. Don’t become accomplices to Russian crimes. Theft has never brought anyone luck.","Twitter for iPhone",140,,,,FALSE,TRUE,0,4692,,,,,,,,,,,,,,,,"x2885493519","DmytroKuleba","en",,,,,,,,,,,,,,,,"x1529011237643755526","Russian thieves steal Ukrainian grain, load it onto ships, pass through Bosporus, and try to sell it abroad. I call on all states to stay vigilant and refuse any such proposals. Don’t buy the stolen. Don’t become accomplices to Russian crimes. Theft has never brought anyone luck.",2022-05-24 08:07:41,"Twitter for iPhone",18908,4692,"x2885493519","DmytroKuleba","Dmytro Kuleba",967155,221,7288,"<U+041A><U+0438><U+0457><U+0432>","Minister of Foreign Affairs of Ukraine <U+0001F1FA><U+0001F1E6> <U+041C><U+0456><U+043D><U+0456><U+0441><U+0442><U+0440> <U+0437><U+0430><U+043A><U+043E><U+0440><U+0434><U+043E><U+043D><U+043D><U+0438><U+0445> <U+0441><U+043F><U+0440><U+0430><U+0432> <U+0423><U+043A><U+0440><U+0430><U+0457><U+043D><U+0438>",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Makeiev/status/1529109514800308224","Oleksii Makeiev <U+0001F1FA><U+0001F1E6>","Kyiv, Ukraine","Ambassador, special envoy on sanctions/ <U+041E><U+043B><U+0435><U+043A><U+0441><U+0456><U+0439> <U+041C><U+0430><U+043A><U+0435><U+0454><U+0432>. <U+041F><U+043E><U+0441><U+043E><U+043B>, <U+0441><U+043F><U+0435><U+0446><U+043F><U+0440><U+0435><U+0434><U+0441><U+0442><U+0430><U+0432><U+043D><U+0438><U+043A> <U+0456><U+0437> <U+0441><U+0430><U+043D><U+043A><U+0446><U+0456><U+0439><U+043D><U+043E><U+0457> <U+043F><U+043E><U+043B><U+0456><U+0442><U+0438><U+043A><U+0438> @MFA_Ukraine","https://t.co/h3Y3nJD8A7",FALSE,16279,504,536,23306,9262,2011-10-05 10:22:05,TRUE,"https://t.co/h3Y3nJD8A7","http://mfa.gov.ua/ua",,"https://pbs.twimg.com/profile_banners/385346548/1649522751","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1503721980725497858/g5N8Spgj_normal.jpg"
"x385346548","x1528835616544268288",2022-05-23 20:29:50,"Makeiev","Well, sanctions on Russian athletes might very well be on the paper #3 from our experts. Individual sanctions roadmap, coming soon https://t.co/VtnDg0nTxu","Twitter for iPhone",139,,,,FALSE,TRUE,0,12,,,,,,,,,,,,,,,,"x1505611902478688265","sanctionsgroup","en",,,,,,,,,,,,,,,,"x1528835390425243649","Well, sanctions on Russian athletes might very well be on the paper #3 from our experts. Individual sanctions roadmap, coming soon https://t.co/VtnDg0nTxu",2022-05-23 20:28:56,"Twitter Web App",45,12,"x1505611902478688265","sanctionsgroup","Yermak-McFaul Expert Group on Russian Sanctions",1440,318,592,"","Yermak-McFaul International Expert Group is a leading platform for promoting sanctions against Russia. Working papers, comments, and statements.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Makeiev/status/1528835616544268288","Oleksii Makeiev <U+0001F1FA><U+0001F1E6>","Kyiv, Ukraine","Ambassador, special envoy on sanctions/ <U+041E><U+043B><U+0435><U+043A><U+0441><U+0456><U+0439> <U+041C><U+0430><U+043A><U+0435><U+0454><U+0432>. <U+041F><U+043E><U+0441><U+043E><U+043B>, <U+0441><U+043F><U+0435><U+0446><U+043F><U+0440><U+0435><U+0434><U+0441><U+0442><U+0430><U+0432><U+043D><U+0438><U+043A> <U+0456><U+0437> <U+0441><U+0430><U+043D><U+043A><U+0446><U+0456><U+0439><U+043D><U+043E><U+0457> <U+043F><U+043E><U+043B><U+0456><U+0442><U+0438><U+043A><U+0438> @MFA_Ukraine","https://t.co/h3Y3nJD8A7",FALSE,16279,504,536,23306,9262,2011-10-05 10:22:05,TRUE,"https://t.co/h3Y3nJD8A7","http://mfa.gov.ua/ua",,"https://pbs.twimg.com/profile_banners/385346548/1649522751","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1503721980725497858/g5N8Spgj_normal.jpg"
"x385346548","x1528750788801183745",2022-05-23 14:52:45,"Makeiev","Working in <U+0001F1F7><U+0001F1FA> = funding the killing of civilians in <U+0001F1FA><U+0001F1E6> 

Many companies have left <U+0001F1F7><U+0001F1FA> in the name of humanity, kindness &amp; honor. To others it is not enough

<U+0001F1F7><U+0001F1FA> soldiers are hired through ads on @avito. And here they sell their loot. We call on @Naspers to #CancelRussia
@Makeiev","Twitter for iPad",139,,,,FALSE,TRUE,0,22,,,,,,,,,,,,,,,,"x1505611902478688265","sanctionsgroup","en",,,,,,,,,,,,,,,,"x1528726518427529216","Working in <U+0001F1F7><U+0001F1FA> = funding the killing of civilians in <U+0001F1FA><U+0001F1E6> 

Many companies have left <U+0001F1F7><U+0001F1FA> in the name of humanity, kindness &amp; honor. To others it is not enough

<U+0001F1F7><U+0001F1FA> soldiers are hired through ads on @avito. And here they sell their loot. We call on @Naspers to #CancelRussia
@Makeiev",2022-05-23 13:16:19,"TweetDeck",49,22,"x1505611902478688265","sanctionsgroup","Yermak-McFaul Expert Group on Russian Sanctions",1440,318,592,"","Yermak-McFaul International Expert Group is a leading platform for promoting sanctions against Russia. Working papers, comments, and statements.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Makeiev/status/1528750788801183745","Oleksii Makeiev <U+0001F1FA><U+0001F1E6>","Kyiv, Ukraine","Ambassador, special envoy on sanctions/ <U+041E><U+043B><U+0435><U+043A><U+0441><U+0456><U+0439> <U+041C><U+0430><U+043A><U+0435><U+0454><U+0432>. <U+041F><U+043E><U+0441><U+043E><U+043B>, <U+0441><U+043F><U+0435><U+0446><U+043F><U+0440><U+0435><U+0434><U+0441><U+0442><U+0430><U+0432><U+043D><U+0438><U+043A> <U+0456><U+0437> <U+0441><U+0430><U+043D><U+043A><U+0446><U+0456><U+0439><U+043D><U+043E><U+0457> <U+043F><U+043E><U+043B><U+0456><U+0442><U+0438><U+043A><U+0438> @MFA_Ukraine","https://t.co/h3Y3nJD8A7",FALSE,16279,504,536,23306,9262,2011-10-05 10:22:05,TRUE,"https://t.co/h3Y3nJD8A7","http://mfa.gov.ua/ua",,"https://pbs.twimg.com/profile_banners/385346548/1649522751","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1503721980725497858/g5N8Spgj_normal.jpg"
"x385346548","x1528663983053471744",2022-05-23 09:07:49,"Makeiev","Great thread by @KristiRaik dispelling weird and false statements of some Europeans regarding Ukraine’s future membership in the EU.

Indeed, we need this message: 

<U+0001F447>

Ukraine will join as soon as it meets the criteria, and EU will do all it can to help it reach that goal asap. https://t.co/er3tttmNlA","Twitter for iPad",279,,,,TRUE,FALSE,8,1,,,,,"twitter.com/KristiRaik/sta…","https://t.co/er3tttmNlA","https://twitter.com/KristiRaik/status/1528650894472003585",,,,,,,,,"x2360631548","KristiRaik","en","x1528650894472003585","Why do some European leaders keep saying that it may take decades before Ukraine can join the EU? In order not to create unrealistic expectations?
This message repeats earlier strategic failure of EU policy tw Ukraine, which had tragic consequences 1/4",2022-05-23 08:15:48,"Twitter for iPhone",3190,518,"x2360631548","KristiRaik","Kristi Raik",15743,1536,6824,"Talsinki","Director of @EFPI_Est at @ICDS_Tallinn, Adjunct Professor @UniTurku",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Makeiev/status/1528663983053471744","Oleksii Makeiev <U+0001F1FA><U+0001F1E6>","Kyiv, Ukraine","Ambassador, special envoy on sanctions/ <U+041E><U+043B><U+0435><U+043A><U+0441><U+0456><U+0439> <U+041C><U+0430><U+043A><U+0435><U+0454><U+0432>. <U+041F><U+043E><U+0441><U+043E><U+043B>, <U+0441><U+043F><U+0435><U+0446><U+043F><U+0440><U+0435><U+0434><U+0441><U+0442><U+0430><U+0432><U+043D><U+0438><U+043A> <U+0456><U+0437> <U+0441><U+0430><U+043D><U+043A><U+0446><U+0456><U+0439><U+043D><U+043E><U+0457> <U+043F><U+043E><U+043B><U+0456><U+0442><U+0438><U+043A><U+0438> @MFA_Ukraine","https://t.co/h3Y3nJD8A7",FALSE,16279,504,536,23306,9262,2011-10-05 10:22:05,TRUE,"https://t.co/h3Y3nJD8A7","http://mfa.gov.ua/ua",,"https://pbs.twimg.com/profile_banners/385346548/1649522751","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1503721980725497858/g5N8Spgj_normal.jpg"
"x385346548","x1528661791135485953",2022-05-23 08:59:06,"Makeiev","I’d like to see more of a message that Ukraine will join as soon as it meets the criteria, and EU will do all it can to help it reach that goal asap.
This is not just a moral but strategic necessity. 3/4","Twitter for iPad",140,,,,FALSE,TRUE,0,103,,,,,,,,,,,,,,,,"x2360631548","KristiRaik","en",,,,,,,,,,,,,,,,"x1528650904026730496","I’d like to see more of a message that Ukraine will join as soon as it meets the criteria, and EU will do all it can to help it reach that goal asap.
This is not just a moral but strategic necessity. 3/4",2022-05-23 08:15:51,"Twitter for iPhone",1031,103,"x2360631548","KristiRaik","Kristi Raik",15743,1536,6824,"Talsinki","Director of @EFPI_Est at @ICDS_Tallinn, Adjunct Professor @UniTurku",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Makeiev/status/1528661791135485953","Oleksii Makeiev <U+0001F1FA><U+0001F1E6>","Kyiv, Ukraine","Ambassador, special envoy on sanctions/ <U+041E><U+043B><U+0435><U+043A><U+0441><U+0456><U+0439> <U+041C><U+0430><U+043A><U+0435><U+0454><U+0432>. <U+041F><U+043E><U+0441><U+043E><U+043B>, <U+0441><U+043F><U+0435><U+0446><U+043F><U+0440><U+0435><U+0434><U+0441><U+0442><U+0430><U+0432><U+043D><U+0438><U+043A> <U+0456><U+0437> <U+0441><U+0430><U+043D><U+043A><U+0446><U+0456><U+0439><U+043D><U+043E><U+0457> <U+043F><U+043E><U+043B><U+0456><U+0442><U+0438><U+043A><U+0438> @MFA_Ukraine","https://t.co/h3Y3nJD8A7",FALSE,16279,504,536,23306,9262,2011-10-05 10:22:05,TRUE,"https://t.co/h3Y3nJD8A7","http://mfa.gov.ua/ua",,"https://pbs.twimg.com/profile_banners/385346548/1649522751","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1503721980725497858/g5N8Spgj_normal.jpg"
"x385346548","x1528661762106605569",2022-05-23 08:58:59,"Makeiev","Ukraine is not expecting full membership tomorrow but they need and deserve a clear perspective and credible path to full membership. Not alternative structures like a Confederation or political community. 2/4","Twitter for iPad",140,,,,FALSE,TRUE,0,93,,,,,,,,,,,,,,,,"x2360631548","KristiRaik","en",,,,,,,,,,,,,,,,"x1528650899358470145","Ukraine is not expecting full membership tomorrow but they need and deserve a clear perspective and credible path to full membership. Not alternative structures like a Confederation or political community. 2/4",2022-05-23 08:15:50,"Twitter for iPhone",988,93,"x2360631548","KristiRaik","Kristi Raik",15743,1536,6824,"Talsinki","Director of @EFPI_Est at @ICDS_Tallinn, Adjunct Professor @UniTurku",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Makeiev/status/1528661762106605569","Oleksii Makeiev <U+0001F1FA><U+0001F1E6>","Kyiv, Ukraine","Ambassador, special envoy on sanctions/ <U+041E><U+043B><U+0435><U+043A><U+0441><U+0456><U+0439> <U+041C><U+0430><U+043A><U+0435><U+0454><U+0432>. <U+041F><U+043E><U+0441><U+043E><U+043B>, <U+0441><U+043F><U+0435><U+0446><U+043F><U+0440><U+0435><U+0434><U+0441><U+0442><U+0430><U+0432><U+043D><U+0438><U+043A> <U+0456><U+0437> <U+0441><U+0430><U+043D><U+043A><U+0446><U+0456><U+0439><U+043D><U+043E><U+0457> <U+043F><U+043E><U+043B><U+0456><U+0442><U+0438><U+043A><U+0438> @MFA_Ukraine","https://t.co/h3Y3nJD8A7",FALSE,16279,504,536,23306,9262,2011-10-05 10:22:05,TRUE,"https://t.co/h3Y3nJD8A7","http://mfa.gov.ua/ua",,"https://pbs.twimg.com/profile_banners/385346548/1649522751","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1503721980725497858/g5N8Spgj_normal.jpg"
